username,repositorio,hash,linguagem_programacao,Classificacao,tempo_criacao
mihaimaruseac,https://github.com/tensorflow/tensorflow,a7c02f1a9bbc35473969618a09ee5f9f5d3e52d9,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e746adbfcfee15e9cfdb391ff746c765b99bdf9b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ab51e5b813573dc9f51efa335aebcf2994125ee9,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,3d89911481ba6ebe8c88c1c0b595412121e6c645,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,dcc21c7bc972b10b6fb95c2fb0f4ab5a59680ec2,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0aaaae6eca5a7175a193696383f582f53adab23f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6b5adc0877de832b2a7c189532dbbbc64622eeb6,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,045deec1cbdebb27d817008ad5df94d96a08b1bf,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0a365c029e437be0349c31f8d4c9926b69fa3fa1,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,448a16182065bd08a202d9057dd8ca541e67996c,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
surli,https://github.com/xwiki/xwiki-platform,053d957d53f2a543d158f3ab651e390d2728e0b9,CoffeeScript,NÃO FAMILIAR,2012-02-27 12:19:32+00:00
m1k1o,https://github.com/m1k1o/blog,6f5e59f1401c4a3cf2e518aa85b231ea14e8a2ef,PHP,NÃO FAMILIAR,2014-05-09 13:23:47+00:00
monitorjbl,https://github.com/monitorjbl/excel-streaming-reader,0749c7b9709db078ccdeada16d46a34bc2910c73,Markdown,NÃO FAMILIAR,2011-10-24 19:46:49+00:00
NGPixel,https://github.com/Requarks/wiki,411802ec2f654bb5ed1126c307575b81e2361c6b,CoffeeScript,NÃO FAMILIAR,2015-10-31 14:03:26+00:00
jim-p,https://github.com/pfsense/pfsense,5d82cce0d615a76b738798577a28a15803e59aeb,PHP,NÃO FAMILIAR,2009-12-30 23:40:35+00:00
ebiederm,https://github.com/torvalds/linux,f9d87929d451d3e649699d0f1d74f71f77ad38f5,C,NÃO FAMILIAR,2014-05-04 00:11:42+00:00
rubenwardy,https://github.com/minetest/minetest,b5956bde259faa240a81060ff4e598e25ad52dae,C++,NÃO FAMILIAR,2012-08-09 11:16:45+00:00
appgurueu,https://github.com/minetest/minetest,3693b6871eba268ecc79b3f52d00d3cefe761131,C++,NÃO FAMILIAR,2017-12-13 14:49:04+00:00
nijel,https://github.com/WeblateOrg/weblate,9e19a8414337692cc90da2a91c9af5420f2952f1,JavaScript,NÃO FAMILIAR,2010-02-27 21:01:04+00:00
foxcpp,https://github.com/foxcpp/maddy,7ee6a39c6a1939b376545f030a5efd6f90913583,C,NÃO FAMILIAR,2018-03-28 22:27:39+00:00
RudiDeVos,https://github.com/ultravnc/UltraVNC,36a31b37b98f70c1db0428f5ad83170d604fb352,C++,NÃO FAMILIAR,2020-09-17 20:33:23+00:00
davidlehn,https://github.com/digitalbazaar/forge,bb822c02df0b61211836472e29b9790cc541cdb2,Markdown,NÃO FAMILIAR,2009-07-28 19:41:00+00:00
coderpatros,https://github.com/CycloneDX/cyclonedx-bom-repo-server,001a3278b5572e52c0ecac0bd1157bf2599502b7,SQL,NÃO FAMILIAR,2011-12-01 13:58:32+00:00
stefanberger,https://github.com/containerd/imgcrypt,6fdd9818a4d8142107b7ecd767d839c9707700d9,Go,NÃO FAMILIAR,2012-06-20 17:27:39+00:00
charles-cooper,https://github.com/vyperlang/vyper,2c73f8352635c0a433423a5b94740de1a118e508,Python,NÃO FAMILIAR,2013-03-14 18:44:34+00:00
charles-cooper,https://github.com/vyperlang/vyper,049dbdc647b2ce838fae7c188e6bb09cf16e470b,Python,NÃO FAMILIAR,2013-03-14 18:44:34+00:00
cfallin,https://github.com/bytecodealliance/wasmtime,666c2554ea0e1728c35aa41178cf235920db888a,Rust,NÃO FAMILIAR,2010-03-04 22:38:05+00:00
adamjmcgrath,https://github.com/auth0/express-openid-connect,0947b92164a2c5f661ebcc183d37e7f21de719ad,TypeScript,NÃO FAMILIAR,2012-01-02 20:33:25+00:00
mxsasha,https://github.com/irrdnet/irrd,0e41bae8d3d27316381a2fc7b466597230e35ec6,Python,NÃO FAMILIAR,2009-06-24 19:32:45+00:00
jirutka,https://github.com/jirutka/asciidoctor-include-ext,c7ea001a597c7033575342c51483dab7b87ae155,Ruby,NÃO FAMILIAR,2011-07-31 00:19:35+00:00
jirutka,https://github.com/jirutka/asciidoctor-include-ext,cbaccf3de533cbca224bf61d0b74e4b84d41d8ee,Ruby,NÃO FAMILIAR,2011-07-31 00:19:35+00:00
digitalsadhu,https://github.com/podium-lib/proxy,9698a40df081217ce142d4de71f929baaa339cdf,TypeScript,NÃO FAMILIAR,2011-11-07 05:23:38+00:00
flavorjones,https://github.com/sparklemotion/nekohtml,a800fce3b079def130ed42a408ff1d09f89e773d,Java,NÃO FAMILIAR,2008-04-22 19:56:57+00:00
donatello,https://github.com/minio/minio,66b14a0d32684d527ae8018dc6d9d46ccce58ae3,Go,NÃO FAMILIAR,2010-02-09 07:14:35+00:00
romainlorentz,https://github.com/Enalean/tuleap,8e99e7c82d9fe569799019b9e1d614d38a184313,PHP,NÃO FAMILIAR,2019-03-20 09:14:18+00:00
surli,https://github.com/xwiki/xwiki-commons,215951cfb0f808d0bf5b1097c9e7d1e503449ab8,Java,NÃO FAMILIAR,2012-02-27 12:19:32+00:00
thomas-chauchefoin-sonarsource,https://github.com/pear/Crypt_GPG,74c8f989cefbe0887274b461dc56197e121bfd04,PHP,NÃO FAMILIAR,2021-02-28 23:09:33+00:00
benbusby,https://github.com/benbusby/whoogle-search,abc30d7da3b5c67be7ce84d4699f327442d44606,HTML,NÃO FAMILIAR,2017-11-04 00:12:05+00:00
mario-goulart,https://github.com/mario-goulart/awful-salmonella-tar,f705c881769b7610745cd4b4d8ae8b41b3f4f845,Python,NÃO FAMILIAR,2011-04-13 14:42:59+00:00
zachhuff386,https://github.com/pritunl/pritunl-client-electron,e16d47437f8ef62546aa00edb0d64be2a7d2205b,Go,NÃO FAMILIAR,2012-01-05 05:12:33+00:00
AndrewBastin,https://github.com/hoppscotch/proxyscotch,de67380f62f907f201d75854b76024ba4885fab7,Go,NÃO FAMILIAR,2014-10-10 09:36:30+00:00
sohomdatta1,https://github.com/jpeg-js/jpeg-js,9ccd35fb5f55a6c4f1902ac5b0f270f675750c27,JavaScript,NÃO FAMILIAR,2019-09-13 05:59:44+00:00
alexander-fenster,https://github.com/protobufjs/protobuf.js,b5f1391dff5515894830a6570e6d73f5511b2e8f,JavaScript,NÃO FAMILIAR,2013-03-30 21:43:09+00:00
piksel,https://github.com/containrrr/shoutrrr,6a27056f9d7522a8b493216195cb7634bf4b5c42,Go,NÃO FAMILIAR,2011-05-24 11:47:16+00:00
JordyZomer,https://github.com/torvalds/linux,4fbcc1a4cb20fe26ad0225679c536c80f1648221,C,NÃO FAMILIAR,2016-02-12 13:28:53+00:00
nao-pon,https://github.com/Studio-42/elFinder,3b758495538a448ac8830ee3559e7fb2c260c6db,PHP,NÃO FAMILIAR,2012-02-06 13:37:40+00:00
giuseppe,https://github.com/containers/crun,1aeeed2e4fdeffb4875c0d0b439915894594c8c6,C,NÃO FAMILIAR,2009-03-26 14:00:53+00:00
klassert,https://github.com/torvalds/linux,ebe48d368e97d007bfeb76fcb065d6cfc4c96645,C,NÃO FAMILIAR,2023-06-06 08:12:20+00:00
Shinyzenith,https://github.com/waycrate/swhkd,0b620a09605afb815c6d8d8953bbb7a10a8c0575,Rust,NÃO FAMILIAR,2020-02-08 07:25:37+00:00
Shinyzenith,https://github.com/waycrate/swhkd,f70b99dd575fab79d8a942111a6980431f006818,Rust,NÃO FAMILIAR,2020-02-08 07:25:37+00:00
dvesh3,https://github.com/pimcore/pimcore,2fd46859c1def6b5ab79ae2b9cb88c309769443d,TypeScript,NÃO FAMILIAR,2013-08-01 11:44:50+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,4e260b170e17705c4c9ccf787be7711b63a40868,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
spassarop,https://github.com/nahsra/antisamy,0199e7e194dba5e7d7197703f43ebe22401e61ae,Java,NÃO FAMILIAR,2017-08-10 22:14:25+00:00
naudefj,https://github.com/fudforum/FUDforum,8ff446881932a45ce538b84a76f833d44eada93b,PHP,NÃO FAMILIAR,2011-03-05 08:32:08+00:00
naudefj,https://github.com/fudforum/FUDforum,aed69661b6f876c916abec9ca4fcf5035b8e2390,PHP,NÃO FAMILIAR,2011-03-05 08:32:08+00:00
tindy2013,https://github.com/tindy2013/subconverter,ce8d2bd0f13f05fcbd2ed90755d097f402393dd3,C++,NÃO FAMILIAR,2019-03-29 09:27:53+00:00
hiqbal-ionos,https://github.com/torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,C,NÃO FAMILIAR,2023-02-28 10:32:10+00:00
aubincleme,https://github.com/xwiki/xwiki-platform,26728f3f23658288683667a5182a916c7ecefc52,Java,NÃO FAMILIAR,2013-11-14 12:49:09+00:00
Sean-Der,https://github.com/pion/dtls,a6397ff7282bc56dc37a68ea9211702edb4de1de,Go,NÃO FAMILIAR,2012-01-03 21:39:22+00:00
Sean-Der,https://github.com/pion/dtls,e0b2ce3592e8e7d73713ac67b363a2e192a4cecf,Go,NÃO FAMILIAR,2012-01-03 21:39:22+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,20cb18724b0bf6c09071a3f53434c4eec53cc147,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,84563f265f28b3c36a15335c8b005d405260e943,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e57fd691c7b0fd00ea3bfe43444f30c1969748b5,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
sngyhan,https://github.com/tensorflow/tensorflow,a989426ee1346693cc015792f11d715f6944f2b8,C++,NÃO FAMILIAR,2021-09-24 17:12:00+00:00
Sean-Der,https://github.com/pion/dtls,d2f797183a9f044ce976e6df6f362662ca722412,Go,NÃO FAMILIAR,2012-01-03 21:39:22+00:00
tmortagne,https://github.com/xwiki/xwiki-platform,bd935320bee3c27cf7548351b1d0f935f116d437,PHP,NÃO FAMILIAR,2009-05-27 14:54:06+00:00
tmortagne,https://github.com/xwiki/xwiki-platform,27f839133d41877e538d35fa88274b50a1c00b9b,PHP,NÃO FAMILIAR,2009-05-27 14:54:06+00:00
kinglozzer,https://github.com/silverstripe/silverstripe-omnipay,7dee9a1e0a5f54c2dc06e018cff3d9a19044e01b,PHP,NÃO FAMILIAR,2012-04-18 13:15:12+00:00
charles-cooper,https://github.com/vyperlang/vyper,6b4d8ff185de071252feaa1c319712b2d6577f8d,Python,NÃO FAMILIAR,2013-03-14 18:44:34+00:00
yuting-fan,https://github.com/aws/amazon-ssm-agent,0fe8ae99b2ff25649c7b86d3bc05fc037400aca7,Go,NÃO FAMILIAR,2020-03-09 05:59:11+00:00
spassarop,https://github.com/nahsra/antisamy,32e273507da0e964b58c50fd8a4c94c9d9363af0,Java,NÃO FAMILIAR,2017-08-10 22:14:25+00:00
K0R0L,https://github.com/ONLYOFFICE/core,b17d5e860f30e8be2caeb0022b63be4c76660178,C++,NÃO FAMILIAR,2016-01-18 08:17:54+00:00
galexfang,https://github.com/ambiot/amb1_sdk,4b73f58f32914d0081d79a79e53a3215c8c1ea56,C,NÃO FAMILIAR,2016-10-12 06:27:19+00:00
0x6a656666,https://github.com/piastry/cifs-utils,8acc963a2e7e9d63fe1f2e7f73f5a03f83d9c379,C,NÃO FAMILIAR,2021-04-23 14:33:41+00:00
liske,https://github.com/liske/needrestart,e6e58136e1e3c92296e2e810cb8372a5fe0dbd30,Perl,NÃO FAMILIAR,2010-08-22 12:44:44+00:00
abhinavdangeti,https://github.com/blevesearch/bleve,1c7509d6a17d36f265c90b4e8f4e3a3182fe79ff,Markdown,NÃO FAMILIAR,2012-06-18 16:20:35+00:00
andreaskienast,https://github.com/TYPO3/typo3,da611775f92102d7602713003f4c79606c8a445d,SQL,NÃO FAMILIAR,2012-05-29 07:47:11+00:00
ohader,https://github.com/TYPO3/typo3,592387972912290c135ebecc91768a67f83a3a4d,PHP,NÃO FAMILIAR,2010-09-16 10:38:09+00:00
reivilibre,https://github.com/matrix-org/synapse,fa1308061802ac7b7d20e954ba7372c5ac292333,Python,NÃO FAMILIAR,2018-04-15 11:51:51+00:00
sroettger,https://github.com/google/kctf,8cf050be974fcc2fd8aa136701f9a66f2b2a5202,Shell,NÃO FAMILIAR,2016-04-14 07:07:43+00:00
mcop1,https://github.com/pimcore/pimcore,21559c6bf0e4e828d33ff7af6e88caecb5ac6549,PHP,NÃO FAMILIAR,2021-08-16 09:01:52+00:00
stefanprodan,https://github.com/weaveworks/weave-gitops,567356f471353fb5c676c77f5abc2a04631d50ca,Go,NÃO FAMILIAR,2013-03-07 12:05:39+00:00
mtrezza,https://github.com/parse-community/parse-server,9fd4516cde5c742f9f29dd05468b4a43a85639a6,TypeScript,NÃO FAMILIAR,2013-10-12 23:35:33+00:00
thinkst-marco,https://github.com/thinkst/canarytokens,dc378957bc28a6f3b5a8d7217b0605d81111f090,HTML,NÃO FAMILIAR,2019-06-11 14:03:57+00:00
grooverdan,https://github.com/MariaDB/server,7c30bc38a588b22b01f11130cfe99e7f36accf94,C,NÃO FAMILIAR,2010-11-01 04:46:16+00:00
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,Objective-C,NÃO FAMILIAR,2016-07-29 09:01:20+00:00
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,Objective-C,NÃO FAMILIAR,2016-07-29 09:01:20+00:00
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,Objective-C,NÃO FAMILIAR,2016-07-29 09:01:20+00:00
vcunat,https://github.com/CZ-NIC/knot-resolver,ccb9d9794db5eb757c33becf65cb1cf48ecfd968,Markdown,NÃO FAMILIAR,2012-05-28 15:01:55+00:00
tsenger,https://github.com/BSI-Bund/de.fac2,d3c93c620850183d83ba9a0f5944d44a2ee30250,Markdown,NÃO FAMILIAR,2014-03-05 07:47:55+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,07679fe80dadb08ca23d0fc16c0f832348bfec78,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,de22a9121a091e7fedddff22329dd6149dc5ab28,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
comrumino,https://github.com/pyenv/pyenv,22fa683571d98b59ea16e5fe48ac411c67939653,Shell,NÃO FAMILIAR,2015-06-13 21:16:40+00:00
jordansexton,https://github.com/solana-labs/solana-pay,ac6ce0d0a81137700874a8bf5a7caac3be999fad,TypeScript,NÃO FAMILIAR,
kmcgrady,https://github.com/streamlit/streamlit,80d9979d5f4a00217743d607078a1d867fad8acf,Python,NÃO FAMILIAR,2009-04-01 16:20:23+00:00
imbrn,https://github.com/imbrn/v8n,92393862156fad190c05ec3f6e2bc73308dcd2f9,TypeScript,NÃO FAMILIAR,2012-06-29 18:30:11+00:00
cwperks,https://github.com/opensearch-project/security,7eaaafec2939d7db23a02ffca9cc68e0343de246,Markdown,NÃO FAMILIAR,2016-02-23 14:39:21+00:00
