username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
legoktm,https://github.com/wikimedia/mediawiki,5faabfa1bbf65536ea36108887040198afcb3c82,PHP,2.0,1.0,1.0
MyKings,https://github.com/zTree/zTree_v3,b8fb6551e9b970ad37134af0562ffabe24a7672d,PHP,22.0,8.0,14.0
icewind1991,https://github.com/icewind1991/SMB,33ab10cc4d5c3e48cba3a074b5f9fc67590cd032,PHP,62.0,43.0,19.0
fabpot,https://github.com/fabpot/Twig,30be07759a3de2558da5224f127d052ecf492e8f,PHP,14.0,14.0,0.0
rwetzlmayr,https://github.com/textpattern/textpattern,950d9e0e4ee46efa41e791eac6cd55d2f558c3c9,PHP,11.0,9.0,2.0
markstory,https://github.com/cakephp/cakephp,0f818a23a876c01429196bf7623e1e94a50230f0,PHP,62.0,35.0,27.0
brendo,https://github.com/symphonycms/symphony-2,651e150091c61fb60ad1dff2bc2166185a83d9d6,PHP,7.0,5.0,2.0
autor nulo,https://github.com/gosa-project/gosa-core,a67a047cba2cdae8bccb0f0e2bc6d3eb45cfcbc8,PHP,6.0,3.0,3.0
mrubinsk,https://github.com/horde/horde,11d74fa5a22fe626c5e5a010b703cd46a136f253,PHP,2.0,1.0,1.0
plegall,https://github.com/Piwigo/Piwigo,7df3830c81716b959a2d0d3a0d8216b860ae0dc7,PHP,2.0,1.0,1.0
plegall,https://github.com/Piwigo/Piwigo,9dd92959f6975099e0c62163a846a4648a6a920f,PHP,1.0,1.0,0.0
plegall,https://github.com/Piwigo/Piwigo,4b33a0fd199fd445b15a49927ea6a9a153e3877d,PHP,5.0,5.0,0.0
plegall,https://github.com/Piwigo/Piwigo,9004fdfc0b4a11cb32e9e15a5f67e4ec827e82dc,PHP,8.0,7.0,1.0
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,59ebef5978f80e2fdc7b4db4a28b668c5a39fbc3,PHP,2.0,1.0,1.0
autor nulo,https://github.com/doxygen/doxygen,1cc1adad2de03a0f013881b8960daf89aa155081,PHP,1.0,1.0,0.0
JamesHeinrich,https://github.com/JamesHeinrich/phpThumb,162ae709162be3e6c4d942313a278ca5cbdb8e92,PHP,40.0,20.0,20.0
danielkerr,https://github.com/opencart/opencart,b95044da6ac608e7239f7949ff21d3b65be68f82,PHP,4.0,2.0,2.0
plegall,https://github.com/Piwigo/Piwigo,9a93d1f44b06605af84520509e7a0e8b64ab0c05,PHP,6.0,3.0,3.0
plegall,https://github.com/Piwigo/Piwigo,b3157cbfd859c914911b114d4edbba4654758b57,PHP,10.0,10.0,0.0
cigamit,https://github.com/Cacti/cacti,69983495cd41bf0903fe02baeef84b1fa85f2846,PHP,6.0,3.0,3.0
pitbulk,https://github.com/onelogin/wordpress-saml,fbe808e2fd8fde8cb7e6bf365c5334b5702262da,PHP,2.0,1.0,1.0
iandunn,https://github.com/SupportFlow/supportflow,c08d376072f093b650c49dcb44124f43ea0177b1,PHP,21.0,17.0,4.0
iandunn,https://github.com/SupportFlow/supportflow,c507cc863d161f87c28d0682714bf188ffac1a67,PHP,2.0,1.0,1.0
autor nulo,https://github.com/kobebeauty/php-contact-form,e7d094ca8ab15215c32d6fa04d17e8519c8d21cf,PHP,4.0,2.0,2.0
nijel,https://github.com/phpmyadmin/phpmyadmin,447c88f4884fe30a25d38c331c31d820a19f8c93,PHP,2.0,1.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,5aee5035646c4fc617564cb0d3d58c0435d64d81,PHP,12.0,6.0,6.0
nijel,https://github.com/phpmyadmin/phpmyadmin,76b10187c38634a29d6780f99f6dcd796191073b,PHP,15.0,14.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,85ccdbb5b9c6c7a9830e5cb468662837a59a7aa3,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,d4b9c22c1f8465bda5b6a83dc7e2cf59c3fe44e1,PHP,1.0,1.0,0.0
nijel,https://github.com/phpmyadmin/phpmyadmin,f83b52737e321005959497d8e8f59f8aaedc9048,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,cb7748ac9cffcd1cd0f3081499cd4aafa9d1065e,PHP,644.0,305.0,339.0
nijel,https://github.com/phpmyadmin/phpmyadmin,f20970d32c3dfdf82aef7b6c244da1f769043813,PHP,6.0,4.0,2.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,75a55824012406a08c4debf5ddb7ae41c32a7dbc,PHP,3.0,2.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,aca42efa01917cc0fe8cfdb2927a6399ca1742f2,PHP,4.0,2.0,2.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,edffb52884b09562490081c3b8666ef46c296418,PHP,4.0,2.0,2.0
nijel,https://github.com/phpmyadmin/phpmyadmin,ec0e88e37ef30a66eada1c072953f4ec385a3e49,PHP,11.0,10.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,5a3de108f26e4b0dddadddbe8ccdb1dd5526771f,PHP,6.0,6.0,0.0
nijel,https://github.com/phpmyadmin/phpmyadmin,c57d3cc7b97b5f32801032f7bb222297aa97dfea,PHP,3.0,3.0,0.0
nijel,https://github.com/phpmyadmin/phpmyadmin,0a24f92d081033576bfdd9d4bdec1a54501734c1,PHP,44.0,32.0,12.0
ikoniaris,https://github.com/ikoniaris/kippo-graph,e6587ec598902763110b70c8bd0a72f7951b4997,PHP,4.0,2.0,2.0
gregrgay,https://github.com/atutor/ATutor,bfc6c80c6c217c5515172f3cc949e13dfa1a92ac,PHP,47.0,39.0,8.0
autor nulo,https://github.com/atutor/ATutor,945a9dca01def8536516088da30fe6a4b7e9fa85,PHP,12.0,3.0,9.0
nijel,https://github.com/phpmyadmin/phpmyadmin,3a6a9a807d99371ee126635e1a505fc1fe0df32c,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,38fa1191049ac0c626a6684eea52068dfbbb5078,PHP,2.0,1.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,41c4e0214c286f28830cca54423b5db57e7c0ce4,PHP,6.0,5.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,ab1283e8366c97a155d4e9ae58628a248458ea32,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,c842a0de9288033d25404d1d6eb22dd83033675f,PHP,8.0,6.0,2.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,746240bd13b62b5956fc34389cfbdc09e1e67775,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,983faa94f161df3623ecd371d3696a1b3f91c15f,PHP,18.0,11.0,7.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,cc55f44a4a90147a007dee1aefa1cb529e23798b,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,e42b7e3aedd29dd0f7a48575f20bfc5aca0ff976,PHP,16.0,11.0,5.0
error ao obter,https://github.com/shopware/shopware,d73e9031a5b2ab6e918eb86d1e2b2e873cd3558d,PHP,,,
plegall,https://github.com/Piwigo/Piwigo,f51ee90c66527fd7ff634f3e8d414cb670da068d,PHP,1196.0,1170.0,26.0
reyjrar,https://github.com/ossec/ossec-wui,b4dcbba7a8eb09ba9d38fc69807a8861255736d0,PHP,72.0,36.0,36.0
ivywe,https://github.com/ivywe/geeklog-ivywe,beba390fd86bd991414ebf73e3482966d7115654,PHP,6.0,3.0,3.0
ivywe,https://github.com/ivywe/geeklog-ivywe,3cdb4ebca5746ff1e02b7e434d5722044d1d09d1,PHP,178.0,149.0,29.0
ivywe,https://github.com/ivywe/geeklog-ivywe,fe20a1bccdfec96125ab3d8dbee6ccbd0767c0be,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,59e56bd63a5e023b797d82eb272cd074e3b4bfd1,PHP,3.0,2.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,5fc8020c5ba9cd2e38beb5dfe013faf2103cdf0f,PHP,13.0,9.0,4.0
nijel,https://github.com/phpmyadmin/phpmyadmin,8326aaebe54083d9726e153abdd303a141fe5ad3,PHP,40.0,21.0,19.0
nijel,https://github.com/phpmyadmin/phpmyadmin,d2dc9481d2af25b035778c67eaf0bfd2d2c59dd8,PHP,2.0,1.0,1.0
nijel,https://github.com/phpmyadmin/phpmyadmin,b061096abd992801fbbd805ef6ff74e627528780,PHP,10.0,5.0,5.0
d00p,https://github.com/Froxlor/Froxlor,da4ec3e1b591de96675817a009e26e05e848a6ba,PHP,48.0,46.0,2.0
dregad,https://github.com/mantisbt/mantisbt,11ab3d6c82a1d3a89b1024f77349fb60a83743c5,PHP,4.0,2.0,2.0
autor nulo,https://github.com/nov/jose-php,1cce55e27adf0274193eb1cd74b927a398a3df4b,PHP,10.0,8.0,2.0
nov,https://github.com/nov/jose-php,f03b986b4439e20b0fd635109b48afe96cf0099b,PHP,6.0,4.0,2.0
nijel,https://github.com/phpmyadmin/phpmyadmin,27caf5b46bd0890e576fea7bd7b166a0639fdf68,PHP,103.0,94.0,9.0
nijel,https://github.com/phpmyadmin/phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3,PHP,16.0,8.0,8.0
